userID,localID,startDate,endDate,duration,sleepData
64,7,2016-05-08T16:04:03.000Z,2016-05-08T23:16:03.000Z,431,43F016050900FF00935D7E130C0D00;43F016050901FF5501210101323200;43F016050902FF190C242601011600;43F016050903FF010113010A010100;43F016050904FF0101010103010100;43F016050905FF0101010101010135;43F016050906FF011F3C1101010100;43F016050907FF01280801011F0100;43F016050908FF0101010101010100;43F016050909FF0101011121010101;43F01605090AFF0101010D010A0100;43F01605090BFF0101010112011800;43F01605090CFF0101061001090100;43F01605090DFF010101010A010101;43F01605090EFF0A1D010101010100;43F01605090FFF0101010101010100;43F016050910FF0101010101012800;43F016050911FF1517010101010601;43F016050912FF280C0101140C0100;43F016050913FF010101011A0F0800;43F016050914FF0101010805010100;43F016050915FF0119010101010131;43F016050916FF1614190110010100;43F016050917FF0101010145010100;43F016050918FF0101180101011C00;43F016050919FF0101011501210101;43F01605091AFF0101012101010100;43F01605091BFF01010A3C1D070100;43F01605091CFF0101010101172500
64,8,2016-05-09T16:55:28.000Z,2016-05-09T23:16:55.000Z,381,43F016051003FF0000000000125800;43F016051004FF0101010101010100;43F016051005FF0101010101010100;43F016051006FF0101010101010100;43F016051007FF0101010101010100;43F016051008FF0101010101010100;43F016051009FF0101010101010101;43F01605100AFF0101010101010100;43F01605100BFF0101010101010100;43F01605100CFF0101010101010100;43F01605100DFF0101010101010101;43F01605100EFF0101010101010100;43F01605100FFF0101010101010100;43F016051010FF0101010101010100;43F016051011FF0101010101010101;43F016051012FF0101010101010100;43F016051013FF0101010101010100;43F016051014FF0101010101010100;43F016051015FF0101010101010101;43F016051016FF0101010101010100;43F016051017FF0101010101010100;43F016051018FF0101010101010100;43F016051019FF0101010101010101;43F01605101AFF0101010101010100;43F01605101BFF0101010101010100;43F01605101CFF0101010101010100
64,9,2016-05-10T16:14:30.000Z,2016-05-10T23:16:18.000Z,421,43F016051100FF0000000000002000;43F016051101FF0101010101010100;43F016051102FF0101010101010100;43F016051103FF0101010101010100;43F016051104FF0101010101010100;43F016051105FF0101010101010101;43F016051106FF0101010101010100;43F016051107FF0101010101010100;43F016051108FF0101010101010100;43F016051109FF0101010101010101;43F01605110AFF0101010101010100;43F01605110BFF0101010101010100;43F01605110CFF0101010101010100;43F01605110DFF0101010101010101;43F01605110EFF0101010101010100;43F01605110FFF0101010101010100;43F016051110FF0101010101010100;43F016051111FF0101010101010101;43F016051112FF0101010101010100;43F016051113FF0101010101010100;43F016051114FF0101010101010100;43F016051115FF0101010101010101;43F016051116FF0101010101010100;43F016051117FF0101010101010100;43F016051118FF0101010101010100;43F016051119FF0101010101010101;43F01605111AFF0101010101010100;43F01605111BFF0101010101010100;43F01605111CFF0101010101010100
64,10,2016-05-11T16:45:44.000Z,2016-05-11T23:16:33.000Z,390,43F016051203FFAE3A190101010100;43F016051204FF0101010101010100;43F016051205FF0101011B01010100;43F016051206FF0101010101300100;43F016051207FF0101010101010100;43F016051208FF0101010101120100;43F016051209FF0301010101010101;43F01605120AFF0101013101010D00;43F01605120BFF2801010101010100;43F01605120CFF0101390101010100;43F01605120DFF0101010B0101010D;43F01605120EFF0101010101011200;43F01605120FFF0101010101010100;43F016051210FF012C010101232100;43F016051211FF010101010E210101;43F016051212FF1801010101010100;43F016051213FF2601010101010100;43F016051214FF0101140101042B00;43F016051215FF0101010101010101;43F016051216FF0131011D01010100;43F016051217FF01160E4001010100;43F016051218FF0101010101010100;43F016051219FF010118014C010101;43F01605121AFF0101010101010100;43F01605121BFF200101010B010E00;43F01605121CFF110D010101012900
64,11,2016-05-14T15:48:45.000Z,2016-05-15T01:22:04.000Z,573,43F01605145FFF006C0A010B012200;43F016051500FF192001011F010100;43F016051501FF0801010101010100;43F016051502FF0101010101090800;43F016051503FF1501010101010100;43F016051504FF010D010101010100;43F016051505FF01011F0101010101;43F016051506FF010101012A010100;43F016051507FF010101010A010600;43F016051508FF010B210101010100;43F016051509FF010C1F0101010601;43F01605150AFF01012C0101132C00;43F01605150BFF010A010E04010500;43F01605150CFF1210010114010100;43F01605150DFF01130B0F1B011201;43F01605150EFF01010D011C010100;43F01605150FFF01010101010D1100;43F016051510FF0101010101013200;43F016051511FF0101060101010107;43F016051512FF0101010101010C00;43F016051513FF010101012B010100;43F016051514FF0101010E01010100;43F016051515FF0101010101010101;43F016051516FF1201010101010100;43F016051517FF34350C0213010100;43F016051518FF2101010120010100;43F016051519FF0401010101011801;43F01605151AFF0101010101011200;43F01605151BFF0401010101010100;43F01605151CFF0101010114010100;43F01605151DFF0101010101010101;43F01605151EFF0101060F01010100;43F01605151FFF0101290101010100;43F016051520FF0101010136010100;43F016051521FF0101010114010101;43F016051522FF01010E0101011500;43F016051523FF0101010101010100;43F016051524FF01010E01760F6400
64,12,2016-05-15T16:02:21.000Z,2016-05-15T23:15:51.000Z,433,43F016051600FF9D1A010A02010900;43F016051601FF2901010101120100;43F016051602FF0801010501010100;43F016051603FF0101150111011D00;43F016051604FF0101010101010100;43F016051605FF010101280F010101;43F016051606FF0101050914010100;43F016051607FF0101011301010100;43F016051608FF010F010101010E00;43F016051609FF0101010101170101;43F01605160AFF0101010101010100;43F01605160BFF011A080101010100;43F01605160CFF0101010101010100;43F01605160DFF0101100101010101;43F01605160EFF1508010C01010100;43F01605160FFF0C01010101010100;43F016051610FF01011B0101210100;43F016051611FF0601010101010101;43F016051612FF0116010107010100;43F016051613FF0101010101010100;43F016051614FF0101010101010100;43F016051615FF0101010101190101;43F016051616FF011C010101010C00;43F016051617FF0C010C0101010100;43F016051618FF0101300101010100;43F016051619FF010101013A010101;43F01605161AFF0136010101010100;43F01605161BFF010B0101010A0100;43F01605161CFF010D0A01011F6200
64,13,2016-05-16T16:54:37.000Z,2016-05-16T23:15:46.000Z,381,43F016051703FF000000007B1F1C00;43F016051704FF0101220101090100;43F016051705FF010D010101010100;43F016051706FF0133010101010100;43F016051707FF01011E4701010100;43F016051708FF0117010105010100;43F016051709FF0101010C20011601;43F01605170AFF013601020D012700;43F01605170BFF2501080101090100;43F01605170CFF0101010101010100;43F01605170DFF0101010101010101;43F01605170EFF0101010101013000;43F01605170FFF01010101010B1600;43F016051710FF01010118060B0100;43F016051711FF010A31010101010C;43F016051712FF0101030E01010100;43F016051713FF0A010B0101010100;43F016051714FF102C010101011900;43F016051715FF0101071B01010111;43F016051716FF010E0101010B0100;43F016051717FF010101011B010100;43F016051718FF0101010101010100;43F016051719FF0101010101282301;43F01605171AFF0101010101010100;43F01605171BFF0101010115010100;43F01605171CFF0117010101014800
64,14,2016-05-17T16:30:03.000Z,2016-05-17T23:20:41.000Z,410,43F016051802FF2D12010109310100;43F016051803FF0A011A0101010100;43F016051804FF0101010101010100;43F016051805FF0101010101010199;43F016051806FF1E30010101010100;43F016051807FF0101010101080100;43F016051808FF0101011201010100;43F016051809FF150101010A012F01;43F01605180AFF0101011116120100;43F01605180BFF0101010D10010D00;43F01605180CFF0101014F01010100;43F01605180DFF0101012901010101;43F01605180EFF182801070F010100;43F01605180FFF0101011A2A010100;43F016051810FF0101010101010100;43F016051811FF0101010101010105;43F016051812FF0101010C01120100;43F016051813FF01010114010D0100;43F016051814FF0101010101180100;43F016051815FF1901010101010101;43F016051816FF0101010101170100;43F016051817FF0101012101010100;43F016051818FF0102023901010100;43F016051819FF0101010101010101;43F01605181AFF1C01210101010100;43F01605181BFF0101170101010100;43F01605181CFF1706010101011000
64,15,2016-05-18T16:36:22.000Z,2016-05-18T23:15:55.000Z,399,43F016051902FF0000C9373F060100;43F016051903FF0101010121010200;43F016051904FF0101010101010100;43F016051905FF0101010701011100;43F016051906FF0101010101080B00;43F016051907FF01013701016E0100;43F016051908FF0101080101010F00;43F016051909FF0101010101010101;43F01605190AFF010E010101010100;43F01605190BFF0108240101010100;43F01605190CFF0101010101010100;43F01605190DFF0501050101010401;43F01605190EFF2601010101011E00;43F01605190FFF0C01010101010E00;43F016051910FF010101280B010100;43F016051911FF0101010101010101;43F016051912FF0705010101010100;43F016051913FF0101010101011800;43F016051914FF0101010120010100;43F016051915FF01090101012A0101;43F016051916FF0101010101010100;43F016051917FF0101010101170100;43F016051918FF010101011D010100;43F016051919FF0101010133010101;43F01605191AFF0101010106010100;43F01605191BFF0101010701010100;43F01605191CFF0101011E12017D00
64,16,2016-05-19T16:27:08.000Z,2016-05-19T23:21:22.000Z,414,43F016052001FF00000000006A4700;43F016052002FFD23A0B0113010100;43F016052003FF1C01010101010100;43F016052004FF0101010101010100;43F016052005FF0101012C010101D9;43F016052006FF01015E2E10010100;43F016052007FF1C080F0101180100;43F016052008FF110101070E010100;43F016052009FF1F01010102270101;43F01605200AFF0101010101010100;43F01605200BFF012C010101010100;43F01605200CFF0101010101010100;43F01605200DFF10010A0101390101;43F01605200EFF0101010111180100;43F01605200FFF0120010F01010100;43F016052010FF1901010101012D00;43F016052011FF0101010101010101;43F016052012FF010101011C010100;43F016052013FF1901010101010100;43F016052014FF0101010101010100;43F016052015FF0101140101011C0D;43F016052016FF0101010B01010100;43F016052017FF0A010801010A0100;43F016052018FF1318010101010100;43F016052019FF18010101011D0801;43F01605201AFF010117012A010100;43F01605201BFF010101010B010100;43F01605201CFF01010F0101150100
64,17,2016-05-20T16:43:44.000Z,2016-05-20T23:52:56.000Z,429,43F016052102FF000000000001F400;43F016052103FF5B0C011726010100;43F016052104FF0101010101010100;43F016052105FF0101010101012700;43F016052106FF0101010101011A00;43F016052107FF0116010101010100;43F016052108FF0101010111010100;43F016052109FF140D010101010101;43F01605210AFF0101011101010100;43F01605210BFF1C01010101011000;43F01605210CFF01011D0101010100;43F01605210DFF0101100101012001;43F01605210EFF01010101012C0100;43F01605210FFF0101010101010100;43F016052110FF0101010101060100;43F016052111FF0101010101010101;43F016052112FF0114010115060100;43F016052113FF01010101011C1300;43F016052114FF0101010101010100;43F016052115FF01011D0101010101;43F016052116FF0101010127160100;43F016052117FF0101010101010100;43F016052118FF0101010109320100;43F016052119FF0D01010141010101;43F01605211AFF0101010101010E00;43F01605211BFF0A01010113010100;43F01605211CFF0101021001180100;43F01605211DFF0101010101010101;43F01605211EFF01011A0101066A00
64,18,2016-05-21T16:18:55.000Z,2016-05-22T02:07:29.000Z,588,43F016052201FF0052010106010100;43F016052202FF1701010101010100;43F016052203FF0101010101010100;43F016052204FF0101010101010100;43F016052205FF0101522B01010101;43F016052206FF0101130101010100;43F016052207FF0101011A01311700;43F016052208FF0101012901010100;43F016052209FF0101230101010101;43F01605220AFF2401010101011800;43F01605220BFF1301010119016000;43F01605220CFF0109530101010100;43F01605220DFF0101011001010301;43F01605220EFF0101011C01010100;43F01605220FFF0101010101010100;43F016052210FF0C01010101010100;43F016052211FF0101010101010101;43F016052212FF011B01010A012800;43F016052213FF01010101011D0100;43F016052214FF01010101012C0100;43F016052215FF010106010101011C;43F016052216FF010B0101010E0100;43F016052217FF0101010101010100;43F016052218FF0101010101100100;43F016052219FF1B0D010101010101;43F01605221AFF0101010101010100;43F01605221BFF2A01010101210100;43F01605221CFF0101090101010100;43F01605221DFF0101010201010124;43F01605221EFF01017F0FB70B0100;43F01605221FFF5901010F01050100;43F016052220FF0101012B13010100;43F016052221FF0101010101010101;43F016052222FF010101011A010100;43F016052223FF0101010D01010100;43F016052224FF01012C012C1F0100;43F016052225FF010E0101010F0101;43F016052226FF0101010101011400;43F016052227FF0113010101011800
64,19,2016-05-23T16:40:50.000Z,2016-05-23T23:16:38.000Z,395,43F016052402FF000000005A220100;43F016052403FF2601140101015700;43F016052404FF0501010101010100;43F016052405FF0101090101010100;43F016052406FF170601012E010100;43F016052407FF01010115010C0100;43F016052408FF010101050C010100;43F016052409FF0101010201010101;43F01605240AFF0101012301010800;43F01605240BFF0121010101210100;43F01605240CFF0C250108071E0100;43F01605240DFF3001010D01010101;43F01605240EFF01070D0101010100;43F01605240FFF0101010101010100;43F016052410FF0101010101011000;43F016052411FF010101011E010104;43F016052412FF01010101011D0100;43F016052413FF0101230101010100;43F016052414FF1701010101131800;43F016052415FF17010101010C1413;43F016052416FF0110170101162A00;43F016052417FF0113010101010100;43F016052418FF0101010101010100;43F016052419FF0101010101010101;43F01605241AFF0D01010101010100;43F01605241BFF0101010101011200;43F01605241CFF010101010F12C000
64,20,2016-05-24T15:49:26.000Z,2016-05-24T23:21:01.000Z,451,43F01605245FFF0074820801080200;43F016052500FF0F20010101010100;43F016052501FF0601010101010100;43F016052502FF0101010B28010100;43F016052503FF0101010101010100;43F016052504FF0101010301010100;43F016052505FF01013401011A0101;43F016052506FF0101010606010100;43F016052507FF0A01010101010100;43F016052508FF1509010101010100;43F016052509FF0701011E2C010101;43F01605250AFF0101010213011200;43F01605250BFF01110101010F2C00;43F01605250CFF0101010201010100;43F01605250DFF0101010101010101;43F01605250EFF0101010101010100;43F01605250FFF01011A0101011200;43F016052510FF0101010C01010100;43F016052511FF0101010101230101;43F016052512FF0101240101011D00;43F016052513FF0101012101011600;43F016052514FF0101010101010100;43F016052515FF0101010101010101;43F016052516FF0101011101060D00;43F016052517FF0101010101010100;43F016052518FF0301010112010100;43F016052519FF011C010103040101;43F01605251AFF0101010101070100;43F01605251BFF150101010F010100;43F01605251CFF0101010101100400
64,21,2016-05-29T16:33:26.000Z,2016-05-29T23:16:28.000Z,403,43F016053002FFA60A010101010100;43F016053003FF01010109190B0100;43F016053004FF0101010101011500;43F016053005FF0101040A01010100;43F016053006FF1701011D01010100;43F016053007FF0101120101010100;43F016053008FF0101160701010F00;43F016053009FF0101370101010101;43F01605300AFF0101011201280100;43F01605300BFF1501151101140100;43F01605300CFF0101010101010100;43F01605300DFF0101193601010101;43F01605300EFF0101010C01010100;43F01605300FFF011F010901010100;43F016053010FF0101220101010100;43F016053011FF0101010101010101;43F016053012FF01010101011D0100;43F016053013FF010101013B010100;43F016053014FF01010101010B0100;43F016053015FF0101010101010107;43F016053016FF0101011901010100;43F016053017FF1401140207010500;43F016053018FF01010101011D0100;43F016053019FF0101010101010115;43F01605301AFF0101260101010100;43F01605301BFF0101130101010100
64,22,2016-05-30T16:04:38.000Z,2016-05-30T23:16:00.000Z,431,43F016053100FF00CB1A2B02010100;43F016053101FF2828040101010100;43F016053102FF0108010101010100;43F016053103FF0119010111010100;43F016053104FF0101011101010100;43F016053105FF0101010101010101;43F016053106FF01010D1001010100;43F016053107FF160101010F140100;43F016053108FF0101230101010800;43F016053109FF0A0107290E1D0101;43F01605310AFF0101010101010100;43F01605310BFF010101011A0E1000;43F01605310CFF0101010207010100;43F01605310DFF2B01010101052001;43F01605310EFF0101080142010100;43F01605310FFF0120010129010100;43F016053110FF010101010E090100;43F016053111FF1801010101010101;43F016053112FF0101010101010100;43F016053113FF0101010101010100;43F016053114FF16013A0101010100;43F016053115FF0101011A01010101;43F016053116FF1D2801012F010100;43F016053117FF0112270101010100;43F016053118FF0104010101010100;43F016053119FF0501010101170101;43F01605311AFF010C010B1B010100;43F01605311BFF0101010101010100
64,23,2016-05-30T16:04:38.000Z,2016-05-31T01:58:32.000Z,593,43F016053100FF00CB1A2B02010100;43F016053101FF2828040101010100;43F016053102FF0108010101010100;43F016053103FF0119010111010100;43F016053104FF0101011101010100;43F016053105FF0101010101010101;43F016053106FF01010D1001010100;43F016053107FF160101010F140100;43F016053108FF0101230101010800;43F016053109FF0A0107290E1D0101;43F01605310AFF0101010101010100;43F01605310BFF010101011A0E1000;43F01605310CFF0101010207010100;43F01605310DFF2B01010101052001;43F01605310EFF0101080142010100;43F01605310FFF0120010129010100;43F016053110FF010101010E090100;43F016053111FF1801010101010101;43F016053112FF0101010101010100;43F016053113FF0101010101010100;43F016053114FF16013A0101010100;43F016053115FF0101011A01010101;43F016053116FF1D2801012F010100;43F016053117FF0112270101010100;43F016053118FF0104010101010100;43F016053119FF0501010101170101;43F01605311AFF010C010B1B010100;43F01605311BFF0101010101010100
64,24,2016-05-31T15:45:52.000Z,2016-05-31T23:16:48.000Z,450,
64,25,2016-06-01T15:56:34.000Z,2016-06-02T00:05:31.000Z,488,43F01606015FFF0000000000003C00;43F016060200FF0101015D01010100;43F016060201FF010101170D010100;43F016060202FF01014A0101060100;43F016060203FF0101010101010100;43F016060204FF01011A0101010100;43F016060205FF010112160B010101;43F016060206FF0101010101010100;43F016060207FF010101011A110100;43F016060208FF0101200108010100;43F016060209FF010104010A010101;43F01606020AFF01010E1C01010100;43F01606020BFF01012B1A11010100;43F01606020CFF0101010A01010100;43F01606020DFF0112010101010E01;43F01606020EFF0101100801010100;43F01606020FFF0112010101010100;43F016060210FF0101010101010100;43F016060211FF01010101012D0101;43F016060212FF0101010107090100;43F016060213FF010112013D010100;43F016060214FF0101180101012600;43F016060215FF0C010101010F0109;43F016060216FF01010F0101010100;43F016060217FF0101010101010100;43F016060218FF0101010101010100;43F016060219FF0101010138010111;43F01606021AFF01010F01013E0100;43F01606021BFF0101010101010100;43F01606021CFF0101010101010100;43F01606021DFFC2FC170708334F05;43F01606021EFF2014272B12150100;43F01606021FFF1201240134020100
67,1,2016-04-28T15:33:58.000Z,2016-04-28T23:40:23.000Z,486,43F01604285EFF0095F25DC9010100;43F01604285FFF0101010101010100;43F016042900FF0101010101010100;43F016042901FF01202F4B01010100;43F016042902FF0101010101010100;43F016042903FF0101010101010100;43F016042904FF0101010101010100;43F016042905FF0101010101030101;43F016042906FF0101010101010100;43F016042907FF0101040C01010100;43F016042908FF0101010101010100;43F016042909FF0101010101010101;43F01604290AFF0201010101010100;43F01604290BFF0101030101010100;43F01604290CFF0101010101010100;43F01604290DFF0101020101010101;43F01604290EFF0101010101010100;43F01604290FFF0101010101010100;43F016042910FF0101010101010100;43F016042911FF0101010109010101;43F016042912FF0101010101010100;43F016042913FF0101010101010100;43F016042914FF0101010101010100;43F016042915FF0101010201010101;43F016042916FF0101010101010100;43F016042917FF0101010101010100;43F016042918FF0101010101010100;43F016042919FF0101010101010103;43F01604291AFF0101010101020100;43F01604291BFF0101010101010100;43F01604291CFF0101010101010100;43F01604291DFF0101010101010101
67,2,2016-04-30T16:40:00.000Z,2016-05-01T02:16:35.000Z,576,43F016050102FF0000000001010100;43F016050103FF0101010101010100;43F016050104FF0101010101010100;43F016050105FF0101010101010100;43F016050106FF0101010101010100;43F016050107FF0101010101010100;43F016050108FF0101010101010100;43F016050109FF0101010101010101;43F01605010AFF0101010101010100;43F01605010BFF0101010101010100;43F01605010CFF0101010101010100;43F01605010DFF0101010101010101;43F01605010EFF0101010101010100;43F01605010FFF0101010101010100;43F016050110FF0101010101010100;43F016050111FF0101010101010101;43F016050112FF0101010101010100;43F016050113FF0101010101010100;43F016050114FF0101010101010100;43F016050115FF0101010101010101;43F016050116FF0101010101010100;43F016050117FF0101010101010100;43F016050118FF0101010101010100;43F016050119FF0101010101010101;43F01605011AFF0101010101010100;43F01605011BFF0101010101010100;43F01605011CFF0101010101010100;43F01605011DFF0101010101010101;43F01605011EFF0101010101010100;43F01605011FFF0101010101010100;43F016050120FF0101010101010100;43F016050121FF0101010101010101;43F016050122FF0101010101010100;43F016050123FF0101010101010100;43F016050124FF0101010101010100;43F016050125FF0101010101010101;43F016050126FF0101010101010100;43F016050127FF0101010101010100;43F016050128FF0101010101010100
67,3,2016-05-05T02:43:34.000Z,2016-05-05T03:26:13.000Z,42,43F01605052AFF0000000000000100;43F01605052BFF0101010101010100;43F01605052CFF0101010101010100
67,4,2016-05-05T03:27:08.000Z,2016-05-05T04:18:53.000Z,51,43F01605052DFF0101010101010100;43F01605052EFF0101010101010100;43F01605052FFF0101010101010100;43F016050530FF0101010101010300
67,5,2016-05-05T04:19:26.000Z,2016-05-05T05:01:39.000Z,42,43F016050531FF0100010101070101;43F016050532FF01010101010D0100;43F016050533FF011C010101010100
97,1,2016-05-01T14:00:27.000Z,2016-05-01T23:45:58.000Z,585,43f016050158ff9f24010101010100;43f016050159ff0101010101010100;43f01605015aff0101010a02080200;43f01605015bff082a0801281e1e00;43f01605015cff6d8b010101010100;43f01605015dff0101010101010101;43f01605015eff0101010101010100;43f01605015fff0101010101010100;43f016050200ff0101010101010100;43f016050201ff0101010101130100;43f016050202ff0101010101010100;43f016050203ff0101010101010100;43f016050204ff0101010101010100;43f016050205ff0101010101010101;43f016050206ff0101010101010100;43f016050207ff0101010101010100;43f016050208ff0101010101010f00;43f016050209ff0101010101010101;43f01605020aff0101010101030100;43f01605020bff0101011201010100;43f01605020cff0101010101010100;43f01605020dff010101010103131e;43f01605020eff0101010128010100;43f01605020fff0101010101010100;43f016050210ff0101010101010100;43f016050211ff0101010128010101;43f016050212ff1501010101011200;43f016050213ff01010101010f0100;43f016050214ff0122010101010100;43f016050215ff010101010a010101;43f016050216ff0101011e06010100;43f016050217ff0101010101010100;43f016050218ff0a30011001010100;43f016050219ff0101010101010120;43f01605021aff0101010101010100;43f01605021bff0101010101010100;43f01605021cff0101010101010d00;43f01605021dff0110010101010101;43f01605021eff0101010101010100;
97,2,2016-05-03T13:32:06.000Z,2016-05-03T22:00:33.000Z,508,43f016050356ff0f74010101010100;43f016050357ff0101010101010100;43f016050358ff0101010101010100;43f016050359ff0191010101010101;43f01605035aff03010101010b0100;43f01605035bff0101010101010100;43f01605035cff0101010101010100;43f01605035dff01012c1801010101;43f01605035eff0101010101010100;43f01605035fff0101010101010100;43f016050400ff0101250101010100;43f016050401ff0601010101010100;43f016050402ff0101010101010100;43f016050403ff0101010101011c00;43f016050404ff1e01010101010100;43f016050405ff0101010101010101;43f016050406ff0101010101010100;43f016050407ff0101010101010100;43f016050408ff2c01010101010100;43f016050409ff0101160101010101;43f01605040aff0101010102030100;43f01605040bff0101010101010100;43f01605040cff0101010101010100;43f01605040dff0104010101010101;43f01605040eff0101010101010100;43f01605040fff2a01010101080100;43f016050410ff0101010101010100;43f016050411ff0101010101020101;43f016050412ff0101010101010100;43f016050413ff0101010201010100;43f016050414ff0101010112010100;43f016050415ff010401012a010101;43f016050416ff0101010115010100;43f016050417ff0101010101010100;
97,3,2016-05-04T13:59:08.000Z,2016-05-04T22:01:22.000Z,482,43f016050457ff0000000000000000;43f016050458ff0101012001010100;43f016050459ff0101010101010101;43f01605045aff015c010101010100;43f01605045bff0101010101010100;43f01605045cff0101010101010100;43f01605045dff010101010101010c;43f01605045eff01010101011d0100;43f01605045fff0101010101010100;43f016050500ff01010101011c0100;43f016050501ff0101010101010100;43f016050502ff0101012201010100;43f016050503ff01010101010a0100;43f016050504ff0101010101010100;43f016050505ff0107013001060101;43f016050506ff010101010c260100;43f016050507ff3201010101450100;43f016050508ff0101010117030100;43f016050509ff0101010101010101;43f01605050aff0110010101012800;43f01605050bff0101010101010100;43f01605050cff0101010101010100;43f01605050dff0123010123010101;43f01605050eff0101010101010100;43f01605050fff01010101010f0100;43f016050510ff0201011302014000;43f016050511ff0101010101010101;43f016050512ff0101010101010100;43f016050513ff0101010101010100;43f016050514ff0101010101011000;43f016050515ff0101010113080101;43f016050516ff0101010101010100;43f016050517ff0101010107010100;
97,4,2016-05-05T13:55:10.000Z,2016-05-05T22:03:09.000Z,487,43f016050557ff0000000000600100;43f016050558ff010101010b010100;43f016050559ff0101010101010101;43f01605055aff01010a3c01010100;43f01605055bff0101010101010100;43f01605055cff01011b04013c1f00;43f01605055dff01015a5e014d0701;43f01605055eff0101010101010100;43f01605055fff0101010101010100;43f016050600ff0101010101012e00;43f016050601ff0101010101010100;43f016050602ff0101010125010100;43f016050603ff0101010101010100;43f016050604ff0101010101010100;43f016050605ff170105010201010a;43f016050606ff010102011f010100;43f016050607ff0101010101010100;43f016050608ff0101010101010100;43f016050609ff0101010101010101;43f01605060aff0101010101010100;43f01605060bff0101010101010100;43f01605060cff0101012201010100;43f01605060dff0101020101010113;43f01605060eff0f01010101010100;43f01605060fff0101010101010100;43f016050610ff0110011301010100;43f016050611ff01011a0101010101;43f016050612ff0105010101011d00;43f016050613ff0101010101010100;43f016050614ff0101010101010100;43f016050615ff0101010601010101;43f016050616ff0101010101010100;43f016050617ff0101010101010f00;
97,5,2016-05-06T14:49:01.000Z,2016-05-06T22:46:56.000Z,477,43f01605065bff00003a67010b0800;43f01605065cff01010101010c0100;43f01605065dff013201010101012b;43f01605065eff0101010101010100;43f01605065fff0101010101010100;43f016050700ff0101010101010100;43f016050701ff0102010101190100;43f016050702ff0101010101010100;43f016050703ff0101011901010100;43f016050704ff0101010101010100;43f016050705ff0101010101010101;43f016050706ff1501010101130100;43f016050707ff0101010101010100;43f016050708ff01012a0101010100;43f016050709ff0101010101010101;43f01605070aff0101010101010100;43f01605070bff013f020c01010100;43f01605070cff01010d0101010100;43f01605070dff0101010101010101;43f01605070eff0101010101010100;43f01605070fff0101010101010100;43f016050710ff0101010101010100;43f016050711ff010101010601110f;43f016050712ff2101010101010100;43f016050713ff0101010101010100;43f016050714ff0201010101020100;43f016050715ff0101010101010401;43f016050716ff011b010101010100;43f016050717ff0101010101140100;43f016050718ff0101010101010100;43f016050719ff0101060101020401;43f01605071aff0101011401010100;
